sex,age,race,priors_count,days_b_screening_arrest,c_charge_degree,label,jailtime
1,29,1,1,-77.0,1,1,0
1,22,0,12,0.0,1,0,35
1,59,0,4,-66.0,0,1,66
1,28,0,12,-1.0,1,0,76
0,56,1,0,-1.0,0,1,0
1,30,1,0,-1.0,1,1,0
1,27,0,2,-1.0,1,1,3
1,29,0,0,-1.0,1,1,1
1,24,0,1,216.0,1,1,0
0,27,1,6,-1.0,1,1,1
1,43,0,15,-1.0,0,0,0
0,53,0,5,-1.0,1,1,1
1,27,0,6,-1.0,1,0,0
1,26,0,6,-8.0,0,1,1
0,24,1,1,-1.0,1,1,0
1,30,0,0,0.0,1,1,0
1,56,0,6,-1.0,1,0,1
1,26,0,4,-1.0,1,1,0
1,24,0,3,0.0,0,0,0
1,30,0,6,-10.0,0,0,0
1,54,0,4,-1.0,1,1,1
1,23,0,0,0.0,1,0,0
1,25,0,1,-1.0,1,0,68
0,48,0,18,-85.0,1,0,54
0,36,0,13,-1.0,1,0,33
1,21,0,1,0.0,1,0,0
1,26,1,10,-1.0,1,0,1
1,26,1,10,0.0,0,0,0
1,45,1,0,-1.0,1,1,0
1,47,1,1,-1.0,0,1,0
1,30,0,7,269.0,1,0,0
1,41,0,14,41.0,0,0,5
1,50,1,1,693.0,1,1,55
1,57,1,3,-52.0,0,1,12
1,31,0,2,-1.0,1,1,1
1,21,0,0,-1.0,1,0,1
0,28,0,1,-1.0,0,0,0
1,29,1,9,-1.0,1,0,1
1,28,0,2,-1.0,1,1,0
0,25,1,1,-2.0,0,0,0
1,22,0,0,-1.0,1,0,1
0,21,0,0,-1.0,1,1,0
1,48,1,0,-1.0,1,0,68
1,25,0,4,-1.0,1,0,169
1,37,0,7,-1.0,1,1,1
1,31,1,5,0.0,1,0,0
1,56,0,0,-1.0,0,1,7
1,24,0,0,-1.0,0,1,1
1,30,0,15,-1.0,1,0,93
1,47,1,5,-1.0,0,1,4
1,66,1,2,-1.0,0,1,56
1,51,0,21,-1.0,1,0,449
1,64,1,8,-290.0,1,0,290
1,76,0,0,-2.0,1,1,1
0,28,1,3,0.0,1,0,0
1,35,0,1,0.0,0,1,1
1,44,0,6,-1.0,1,0,2
1,38,0,7,-1.0,1,0,1
1,24,0,0,-1.0,1,1,2
1,36,1,0,-1.0,1,1,0
1,20,0,0,-1.0,1,0,25
1,21,0,0,-2.0,1,0,0
1,27,0,7,0.0,1,0,34
1,28,0,18,0.0,1,0,0
1,52,0,0,-1.0,0,0,0
1,39,1,16,0.0,1,0,35
1,19,0,0,-1.0,1,0,0
1,40,0,2,-1.0,1,1,1
1,30,1,5,-1.0,1,0,2
1,28,1,0,-1.0,1,0,0
1,27,1,0,-1.0,0,1,1
1,23,0,3,0.0,1,0,3
1,33,0,8,-49.0,1,0,7
1,25,0,7,-1.0,1,1,18
1,25,0,3,114.0,1,0,26
1,33,1,4,-56.0,1,1,56
0,24,0,0,-2.0,1,1,0
1,44,1,0,-1.0,1,1,4
1,44,0,0,-1.0,1,1,0
0,23,0,0,0.0,0,1,0
0,31,1,2,-1.0,1,0,1
1,27,0,0,0.0,1,1,-1
0,26,1,1,-1.0,1,0,0
1,57,0,16,0.0,0,0,12
1,55,1,0,-1.0,1,1,0
0,36,1,7,-1.0,1,0,7
1,45,0,6,630.0,1,1,40
1,30,0,18,0.0,0,0,1
1,34,0,0,-1.0,1,0,33
1,24,0,1,-1.0,1,1,0
1,21,0,0,-1.0,1,0,2
1,42,0,7,-1.0,1,1,0
0,34,1,12,-1.0,1,0,3
1,30,0,3,-6.0,0,1,2
1,40,1,6,-1.0,1,1,0
1,24,0,4,-120.0,1,0,0
1,30,0,13,-1.0,1,0,1
1,30,0,4,326.0,1,1,5
1,31,1,3,0.0,0,0,0
1,27,1,1,-1.0,0,1,31
1,22,0,0,-1.0,1,0,0
1,37,0,3,-1.0,0,1,80
1,25,0,1,0.0,1,1,0
1,45,1,2,-1.0,1,1,7
1,22,0,1,-19.0,1,0,17
1,31,1,1,-3.0,1,1,0
1,23,0,0,-1.0,1,1,3
1,21,0,0,0.0,1,1,2
1,28,0,6,-1.0,0,0,5
1,35,0,0,-1.0,1,1,0
1,29,0,4,-1.0,1,0,1
1,23,0,2,-1.0,1,0,1
1,28,0,7,-1.0,1,0,0
0,34,1,0,0.0,0,0,2
0,32,1,5,-29.0,1,1,4
1,52,1,2,-44.0,0,1,31
1,25,0,2,-1.0,1,1,1
1,34,1,15,-1.0,1,1,1
1,47,0,4,-1.0,1,0,0
0,30,0,4,-1.0,1,1,1
1,22,1,0,-1.0,0,0,0
0,47,0,7,-1.0,1,0,0
1,37,1,3,-1.0,1,1,241
1,37,0,8,-1.0,0,1,1
1,26,0,7,-1.0,1,0,2
0,31,1,0,0.0,0,1,3
1,20,1,0,0.0,1,0,0
1,22,0,0,-1.0,1,0,50
1,33,0,14,-1.0,1,0,1
1,30,0,1,-1.0,0,1,0
1,27,1,5,-1.0,1,0,6
1,24,0,2,-1.0,0,0,2
0,20,0,1,-1.0,0,1,1
1,29,0,0,0.0,0,1,1
1,24,1,0,-1.0,1,1,2
1,44,0,29,296.0,1,0,20
0,46,1,1,339.0,0,0,31
0,36,0,1,-1.0,1,1,1
1,23,0,0,-1.0,0,0,0
1,21,0,1,0.0,1,0,0
1,29,0,6,-1.0,1,0,1
1,25,0,10,-1.0,1,0,7
0,22,0,1,-4.0,1,1,0
1,29,0,4,-1.0,0,1,0
0,26,0,0,-6.0,0,1,6
0,50,1,7,-8.0,0,0,7
1,32,0,1,-1.0,1,1,98
1,45,0,0,0.0,1,1,1
1,30,0,1,-1.0,1,1,83
1,25,0,0,-1.0,1,1,0
0,44,1,10,-1.0,1,0,5
1,58,0,0,-1.0,1,0,1
1,24,0,5,0.0,1,1,-1
1,20,0,1,-1.0,1,0,1
1,29,1,0,-1.0,0,0,0
1,21,1,1,-1.0,1,1,0
1,38,0,22,-34.0,0,0,0
1,62,0,5,59.0,1,1,24
0,46,1,1,-30.0,1,1,29
1,29,0,17,-1.0,1,0,15
1,30,0,0,-1.0,1,0,1
1,55,0,8,-1.0,1,0,2
1,25,0,10,-82.0,1,0,82
1,47,1,2,-30.0,0,1,27
1,27,0,1,-41.0,0,1,0
1,30,0,13,-1.0,1,0,474
1,24,0,4,-1.0,1,0,1
1,48,1,2,-43.0,1,0,3
1,45,1,0,-1.0,1,0,1
1,26,0,2,-26.0,0,1,2
0,42,1,0,-1.0,0,1,0
1,34,0,1,-1.0,0,1,2
1,21,0,0,0.0,0,0,0
0,69,1,2,0.0,0,1,0
1,24,1,5,-22.0,1,0,5
1,45,0,1,-1.0,0,1,0
1,28,0,3,264.0,0,1,76
1,25,0,8,-1.0,0,0,0
1,52,0,2,-1.0,0,1,10
1,30,1,0,-1.0,1,1,0
0,26,0,0,0.0,0,1,0
1,34,0,0,-1.0,1,0,1
1,32,1,5,145.0,1,0,36
1,47,1,11,-104.0,1,1,89
1,38,0,2,0.0,0,0,10
1,32,0,2,-58.0,1,1,27
1,23,0,4,-1.0,1,0,0
1,30,0,0,0.0,0,1,0
1,59,0,9,-91.0,1,0,0
1,24,1,5,-40.0,1,0,37
0,22,0,0,0.0,1,1,1
1,35,0,6,-1.0,1,1,0
1,24,0,0,0.0,1,0,0
1,35,0,1,-1.0,0,1,64
1,25,0,2,-1.0,1,1,0
1,58,1,3,-4.0,0,1,-1
1,27,0,7,-1.0,1,0,2
1,24,0,6,0.0,1,0,45
1,33,1,2,-23.0,0,1,0
1,44,1,4,-1.0,1,1,1
1,30,0,3,-1.0,1,1,2
0,39,0,2,0.0,1,1,6
1,28,1,0,-1.0,1,1,0
1,34,0,1,-1.0,1,1,1
1,26,0,1,-30.0,1,0,4
1,23,0,0,-1.0,1,1,2
1,29,1,11,-1.0,1,0,49
1,31,0,0,-1.0,0,1,0
1,38,0,1,-1.0,1,1,0
1,30,0,14,-1.0,1,0,64
1,21,1,2,-1.0,1,0,77
1,44,0,0,-1.0,1,1,1
1,52,0,0,0.0,1,1,1
1,30,0,6,-1.0,1,0,0
1,31,0,9,0.0,1,0,0
0,21,0,2,-12.0,1,1,12
1,77,1,1,-1.0,0,1,3
1,61,1,4,-1.0,1,1,118
0,41,0,0,-1.0,0,1,0
0,24,1,0,-1.0,0,1,1
0,34,0,5,-1.0,1,1,1
1,34,1,3,47.0,1,0,8
1,27,0,1,0.0,1,1,0
1,25,0,6,-1.0,0,0,0
1,30,0,1,-1.0,1,1,0
1,59,0,0,-4.0,1,1,1
1,55,1,1,-1.0,1,0,1
0,22,0,1,294.0,0,1,30
1,32,1,0,-1.0,1,0,4
1,53,0,5,0.0,0,1,2
1,50,1,1,-1.0,0,1,0
1,26,0,1,-1.0,1,0,2
1,21,0,2,-1.0,1,0,1
1,36,0,7,-1.0,1,0,0
1,35,0,16,-1.0,1,0,191
0,25,1,0,-1.0,0,1,1
0,31,1,2,0.0,0,1,117
0,26,0,1,-1.0,1,1,1
1,25,1,0,-1.0,0,1,0
1,32,0,0,0.0,0,1,0
1,40,1,5,-1.0,1,1,0
1,35,0,0,-2.0,1,1,0
1,27,0,2,-1.0,1,1,3
1,33,0,12,-1.0,1,0,2
1,36,0,1,-1.0,1,1,40
1,30,1,2,-22.0,1,1,0
1,30,0,0,0.0,1,1,3
1,41,0,19,0.0,1,1,220
0,21,1,1,-99.0,0,1,65
0,29,1,0,-3.0,1,1,0
1,25,1,0,-1.0,1,1,-1
1,50,1,0,-1.0,1,1,2
1,35,1,4,-1.0,1,1,169
1,37,0,17,0.0,1,0,1
1,43,0,4,-26.0,1,0,25
1,29,1,12,0.0,0,0,39
0,61,1,0,-1.0,1,1,1
0,22,0,4,0.0,1,0,2
1,27,1,2,-1.0,1,0,0
0,34,0,1,-21.0,0,1,15
1,24,0,0,-1.0,1,1,0
0,34,1,1,39.0,1,1,25
0,20,0,0,-1.0,0,0,1
1,30,0,0,-1.0,0,1,0
0,43,0,0,-1.0,0,1,1
1,51,1,4,-1.0,1,0,1
1,37,0,9,-1.0,1,1,2
1,42,0,7,0.0,1,0,1
0,29,0,1,-1.0,1,1,1
0,24,1,0,0.0,0,1,0
1,36,1,12,-26.0,1,1,13
1,39,1,0,-1.0,1,0,2
1,32,0,2,-1.0,0,1,1
1,30,0,1,-82.0,1,1,1
1,38,0,0,0.0,0,1,-1
0,27,0,8,-23.0,1,1,3
0,30,1,0,-1.0,1,0,2
0,43,1,0,-1.0,0,0,1
1,30,0,8,-1.0,0,0,0
1,22,0,2,366.0,1,0,178
0,26,1,1,-2.0,0,1,0
1,37,1,3,-1.0,1,1,38
1,25,1,5,-1.0,1,0,0
1,65,1,1,-1.0,1,0,0
1,52,0,0,-1.0,1,0,7
1,37,0,9,-52.0,1,1,48
1,29,1,1,-1.0,1,1,0
1,32,1,3,-1.0,1,1,120
1,36,0,0,-1.0,0,0,1
1,21,0,8,30.0,1,0,243
1,21,1,1,-1.0,1,1,1
1,47,1,13,0.0,0,0,66
0,36,0,4,-13.0,1,1,0
0,25,0,6,24.0,1,0,12
1,32,1,4,0.0,0,0,1
1,43,1,1,-1.0,1,1,1
1,27,0,2,-1.0,1,1,131
1,26,0,8,-1.0,0,0,26
1,21,0,1,-22.0,1,1,22
1,34,0,0,-1.0,0,1,1
1,46,0,1,-2.0,0,1,0
1,40,0,23,30.0,0,0,31
1,38,1,3,0.0,0,1,1
1,41,0,7,-1.0,1,1,58
1,25,1,7,-1.0,1,0,43
1,21,1,1,-11.0,1,1,11
0,74,1,0,-1.0,0,1,0
1,41,1,5,-1.0,0,0,0
1,57,0,11,-376.0,1,0,320
0,27,0,0,0.0,0,1,0
1,30,0,1,-1.0,0,1,1
0,33,1,3,-2.0,1,0,1
1,24,1,2,0.0,0,1,0
1,52,0,0,-1.0,1,1,0
0,29,1,0,-1.0,0,1,-1
0,42,1,0,-1.0,1,0,1
0,30,1,1,0.0,1,1,0
1,33,0,0,-1.0,1,1,45
1,38,0,1,-1.0,1,1,4
1,21,0,2,-1.0,1,0,7
0,41,1,9,2.0,0,0,0
0,28,0,5,-1.0,0,1,2
0,52,0,3,0.0,1,1,0
1,21,0,1,-25.0,1,1,0
0,22,0,1,-1.0,1,1,2
1,32,0,3,0.0,1,1,0
1,25,0,0,0.0,1,0,90
0,27,0,0,-1.0,0,1,1
1,35,1,0,0.0,1,1,0
1,40,0,2,-1.0,0,1,0
0,29,0,0,-1.0,1,1,47
1,24,0,2,-1.0,0,0,24
1,24,0,10,0.0,1,0,0
1,36,0,26,-1.0,1,0,117
1,26,0,5,-1.0,1,1,0
1,50,1,1,0.0,1,1,9
1,21,0,1,-1.0,1,0,0
1,51,0,0,-1.0,0,1,0
1,24,0,2,-1.0,1,0,0
1,33,0,11,-57.0,1,0,57
1,29,0,3,-1.0,0,1,1
0,25,1,0,0.0,0,1,0
1,38,0,0,-1.0,1,0,0
1,46,1,1,-1.0,1,1,10
1,33,0,9,-28.0,0,0,14
1,31,0,19,-1.0,1,0,0
1,21,0,0,-1.0,0,1,4
1,60,0,1,-1.0,0,0,1
0,39,0,3,-1.0,1,0,0
1,23,0,1,-39.0,1,1,0
0,23,0,3,-169.0,0,0,0
1,35,0,4,-1.0,1,1,11
1,49,1,12,-1.0,1,0,2
1,26,0,1,-1.0,0,1,1
1,27,1,0,0.0,0,1,2
1,22,0,2,-1.0,1,1,0
0,29,0,0,-1.0,1,0,1
1,31,0,0,-1.0,0,1,1
1,31,0,5,0.0,1,0,37
0,29,0,0,0.0,1,1,0
0,65,1,0,-1.0,1,1,0
0,34,0,1,-5.0,0,1,3
1,24,1,6,0.0,1,1,7
1,46,0,0,0.0,0,1,1
1,26,0,3,-41.0,1,1,41
1,20,0,0,0.0,1,0,-1
1,29,0,16,-1.0,1,0,33
1,29,0,7,0.0,1,1,2
0,56,1,3,-1.0,1,1,0
1,21,0,0,0.0,1,1,1
1,40,0,0,0.0,1,0,4
1,22,0,2,-1.0,0,0,54
1,39,1,0,-1.0,0,1,1
1,22,0,1,0.0,1,0,-1
0,27,0,5,-2.0,1,0,1
1,36,1,1,0.0,1,1,0
1,30,0,0,-1.0,1,1,1
1,56,1,17,41.0,1,0,23
1,36,0,0,-1.0,0,1,1
1,32,0,0,-1.0,1,1,2
0,34,0,5,-1.0,1,0,25
1,23,0,0,-1.0,0,1,0
1,52,1,0,-1.0,0,1,0
1,20,1,1,-1.0,1,0,13
1,38,0,5,-1.0,0,1,5
1,46,1,0,0.0,0,1,0
1,27,0,0,-1.0,1,0,9
1,20,0,2,-17.0,1,0,16
0,29,1,1,-6.0,1,0,1
0,35,0,7,-1.0,1,0,2
1,37,1,1,-1.0,0,0,1
1,63,1,0,-1.0,1,1,0
1,27,0,1,-1.0,1,0,0
1,27,0,0,-1.0,1,1,3
1,24,0,2,0.0,0,0,0
1,30,0,1,0.0,1,0,-1
1,32,0,13,680.0,0,0,0
1,25,1,4,0.0,1,0,33
1,24,0,10,-251.0,0,1,0
1,27,0,0,0.0,0,1,1
0,48,0,0,-1.0,0,1,9
0,26,0,1,-23.0,0,1,0
1,58,0,0,0.0,1,1,0
1,23,1,1,-20.0,1,0,19
1,22,1,3,0.0,0,0,0
0,51,0,4,-60.0,1,1,60
1,41,0,0,-1.0,1,1,3
1,21,0,0,-1.0,1,1,0
1,26,0,0,-1.0,0,1,1
0,39,0,3,-1.0,0,1,2
1,46,1,0,-1.0,0,1,0
1,22,0,1,112.0,0,0,1
1,33,0,7,-1.0,1,0,116
1,36,0,2,-1.0,1,0,47
1,20,0,1,-5.0,1,0,5
1,32,1,0,-1.0,0,1,0
1,38,0,17,-1.0,0,0,1
1,64,0,1,-2.0,0,1,0
1,22,0,1,-1.0,1,0,5
1,69,1,0,-7.0,0,0,2
1,26,0,2,-23.0,1,1,0
0,27,0,1,-1.0,0,0,16
0,30,1,1,40.0,0,1,7
1,22,0,2,-1.0,1,1,1
0,43,1,0,0.0,1,1,0
1,24,0,0,565.0,1,0,29
1,22,1,2,-36.0,0,0,0
0,55,1,0,-1.0,0,1,0
1,34,0,0,0.0,0,1,76
1,20,0,1,-1.0,1,1,2
1,22,0,1,-1.0,0,0,1
1,29,0,15,227.0,1,0,186
1,33,1,9,-1.0,1,0,49
1,55,1,7,0.0,1,1,0
1,22,0,1,-1.0,1,1,1
1,55,0,1,-1.0,1,1,9
0,43,1,0,-2.0,1,0,1
1,21,0,0,-1.0,1,0,6
1,38,0,6,-52.0,1,1,52
1,23,0,0,-1.0,1,1,0
0,28,1,1,-2.0,0,1,0
1,45,0,0,0.0,1,1,1
1,39,0,1,-1.0,1,1,13
1,79,1,1,-22.0,0,1,1
1,48,1,1,-1.0,1,1,0
1,20,0,2,-1.0,1,0,31
1,31,0,5,-1.0,0,1,0
1,30,1,4,-3.0,0,0,0
1,32,0,5,-1.0,1,0,0
1,56,1,1,-1.0,0,1,3
1,43,0,2,-1.0,0,1,2
1,20,0,0,-1.0,1,1,0
1,27,0,21,0.0,1,0,35
1,41,0,0,-4.0,0,1,3
1,24,0,1,-1.0,1,1,1
1,43,0,3,-4.0,0,0,1
0,33,0,1,-1.0,1,1,1
1,22,0,0,-1.0,1,1,9
1,34,0,3,-1.0,1,1,1
1,36,1,0,0.0,0,1,0
1,69,1,0,-1.0,1,1,0
1,32,1,5,-1.0,1,0,0
1,22,0,1,0.0,1,0,0
1,46,1,0,-1.0,1,1,78
1,34,1,1,-14.0,0,1,1
0,32,0,0,0.0,0,1,10
1,39,0,0,-1.0,0,1,0
1,25,0,6,-1.0,0,0,1
0,21,0,0,-1.0,0,0,1
1,63,0,9,0.0,1,0,1
1,24,1,8,-1.0,1,0,0
1,29,1,2,-2.0,0,1,1
1,20,0,3,0.0,1,0,-1
0,40,1,0,-1.0,0,1,2
1,30,0,7,0.0,1,0,0
1,36,1,10,54.0,0,0,6
1,50,1,5,-8.0,1,1,5
1,37,0,4,-1.0,0,0,75
1,34,0,1,0.0,1,1,-1
0,35,0,0,-1.0,1,1,1
0,31,0,1,-1.0,0,0,1
1,23,1,10,-1.0,1,1,70
1,22,0,0,-1.0,1,0,32
1,37,1,2,-1.0,1,0,4
1,20,0,0,-2.0,1,1,0
1,54,0,22,83.0,1,0,0
1,26,1,2,-1.0,1,1,0
1,34,0,12,-1.0,1,0,11
1,59,1,2,-15.0,0,0,0
1,37,1,2,-12.0,0,1,12
1,38,0,0,-1.0,1,0,0
1,45,1,1,-1.0,1,0,5
1,22,0,1,-1.0,1,1,36
1,24,0,3,26.0,1,0,35
1,25,0,5,-1.0,1,1,36
1,24,0,6,-1.0,1,0,1
1,20,0,1,-1.0,0,0,1
0,32,1,2,-1.0,1,0,0
1,39,1,8,-75.0,1,1,20
1,49,0,3,-1.0,1,0,0
1,20,0,1,57.0,1,0,0
1,31,1,11,-1.0,1,0,0
1,58,1,7,-1.0,1,0,185
1,50,0,2,0.0,0,1,0
1,26,0,11,-1.0,1,0,1
1,20,0,1,-20.0,1,1,2
1,39,1,1,-48.0,1,1,0
1,51,1,1,-1.0,0,0,1
1,30,0,2,-1.0,0,1,18
1,39,0,0,-1.0,0,1,3
1,26,1,9,-84.0,1,0,50
1,26,0,2,-1.0,1,1,33
1,35,0,13,-188.0,1,0,134
1,20,0,0,-1.0,0,1,0
0,51,1,7,-157.0,1,1,146
0,26,1,0,-4.0,1,1,0
1,26,0,5,-1.0,1,1,2
1,20,1,0,-1.0,1,1,1
1,28,0,0,0.0,1,0,15
1,23,0,1,-1.0,0,0,0
0,21,0,0,-4.0,0,1,0
1,25,0,0,-1.0,1,0,1
1,30,1,0,-1.0,1,1,1
1,21,1,2,-3.0,1,0,0
1,20,1,1,13.0,1,0,40
1,24,1,5,16.0,1,0,18
1,35,0,22,0.0,1,0,2
0,27,0,0,-1.0,1,0,2
1,50,1,2,-1.0,1,0,9
1,25,0,5,-1.0,0,1,1
1,31,0,12,-1.0,0,0,40
1,26,0,0,-1.0,1,1,1
1,22,0,0,-1.0,1,1,1
1,29,0,0,0.0,1,1,0
1,33,0,2,0.0,1,0,0
1,52,1,1,-1.0,1,1,0
1,37,0,0,-1.0,0,0,0
1,21,0,0,-1.0,1,1,0
1,21,1,1,0.0,1,1,-1
0,20,1,0,0.0,1,0,2
1,43,0,1,-1.0,0,0,0
1,30,1,1,-1.0,1,0,1
0,33,0,3,0.0,0,0,4
1,24,0,3,0.0,1,1,93
0,52,0,0,-1.0,0,0,0
0,30,0,11,0.0,1,0,6
0,30,1,0,-1.0,0,1,0
1,47,0,13,0.0,1,0,0
1,41,0,9,-1.0,0,1,2
1,21,0,4,-1.0,1,0,0
1,48,1,6,-26.0,1,1,5
1,52,0,2,-1.0,1,0,33
0,34,0,1,-1.0,0,1,1
1,35,1,0,-1.0,1,0,1
1,25,0,1,-1.0,1,0,1
1,24,0,1,-1.0,1,0,0
1,31,0,1,583.0,1,1,5
1,43,0,3,93.0,1,0,21
1,25,0,1,0.0,0,1,0
1,34,0,20,-1.0,1,0,26
1,25,0,2,-1.0,1,0,0
1,24,0,4,-1.0,1,0,0
1,56,1,6,-1.0,1,1,0
1,23,0,0,0.0,1,1,0
1,21,1,0,-1.0,0,1,1
1,66,1,0,-1.0,0,1,1
1,28,0,7,-1.0,0,1,0
1,29,1,0,0.0,0,1,-1
1,22,1,3,0.0,1,0,2
1,39,1,0,-1.0,1,1,1
1,33,0,9,-1.0,0,0,1
1,29,1,2,-1.0,1,0,0
1,31,1,1,-1.0,1,1,1
1,22,0,0,-1.0,0,1,53
0,22,1,0,-1.0,0,1,0
1,35,1,3,0.0,1,1,1
1,29,1,3,-1.0,1,0,1
1,56,1,1,-1.0,1,1,0
0,34,0,0,-1.0,1,1,0
1,23,0,1,-1.0,1,0,3
1,27,0,1,0.0,1,0,0
1,43,1,2,-1.0,1,1,0
1,38,1,0,-1.0,1,1,0
1,39,1,3,-1.0,1,1,0
1,24,0,1,-1.0,1,0,0
1,26,0,2,0.0,0,1,-1
0,55,1,0,-1.0,0,1,1
1,35,0,1,-1.0,1,0,0
1,61,0,25,-1.0,1,1,1
1,33,0,0,-1.0,0,1,10
1,40,1,4,0.0,1,1,1
1,33,0,3,0.0,1,1,0
1,26,1,0,-1.0,1,0,1
1,32,1,15,0.0,1,0,90
1,28,0,0,-1.0,1,1,0
1,45,1,0,-1.0,0,1,1
1,30,1,0,-1.0,1,0,37
0,57,1,4,-1.0,1,1,257
1,26,0,3,-1.0,1,0,47
1,35,0,1,-1.0,1,1,0
1,54,0,0,0.0,1,1,2
0,29,0,0,-1.0,1,1,2
0,40,1,0,-1.0,0,1,1
1,28,1,1,-1.0,1,0,1
0,25,0,0,-1.0,0,1,0
1,44,0,3,-1.0,0,1,2
1,48,1,1,-31.0,0,1,0
0,59,1,1,-302.0,1,1,60
1,23,1,4,-1.0,1,0,0
1,29,0,0,-1.0,1,1,72
1,56,1,0,-4.0,0,1,0
0,27,0,0,-1.0,0,1,1
0,29,1,0,-1.0,0,1,0
0,34,1,4,-1.0,0,1,0
0,22,0,0,0.0,1,1,-1
1,40,1,5,7.0,1,0,0
1,31,1,0,-1.0,1,1,2
1,47,0,3,-1.0,1,1,1
1,24,0,8,-1.0,1,0,49
0,20,1,1,-49.0,1,1,36
1,39,0,4,-1.0,1,1,118
1,29,0,10,0.0,1,0,0
1,30,0,2,-1.0,1,1,6
0,26,0,4,-1.0,1,0,0
1,61,0,2,0.0,0,1,0
1,37,0,3,0.0,0,1,0
1,38,0,1,-1.0,1,0,1
1,24,1,2,176.0,1,0,49
1,30,0,0,-1.0,0,1,1
1,20,0,0,-1.0,0,0,0
1,56,0,22,-1.0,1,0,71
0,50,1,3,0.0,1,0,0
1,47,0,0,-1.0,1,1,2
1,56,1,5,-238.0,1,1,238
0,58,0,1,-345.0,1,1,0
1,30,0,10,18.0,1,0,0
1,28,0,12,-69.0,0,0,5
1,59,0,1,-1.0,0,1,62
1,20,0,1,-1.0,1,0,187
1,23,1,4,-1.0,0,0,2
0,28,1,2,-3.0,1,0,0
1,50,0,3,-1.0,1,0,33
1,35,1,3,0.0,0,0,0
1,22,0,1,0.0,1,0,5
0,41,0,0,-1.0,1,1,1
1,22,0,0,-1.0,1,1,2
1,46,0,3,-33.0,0,0,29
1,61,0,8,-22.0,1,0,0
1,26,0,5,-1.0,1,1,0
1,44,1,1,0.0,1,1,1
0,34,0,0,-1.0,0,0,1
1,29,1,1,3.0,1,0,0
1,20,0,1,34.0,1,0,0
1,29,0,8,-1.0,0,1,5
1,48,0,5,-1.0,1,0,0
0,31,0,0,-5.0,0,1,4
1,21,1,2,-10.0,1,1,0
1,34,1,4,-1.0,1,1,0
1,54,0,21,-1.0,1,1,0
1,20,1,4,-1.0,1,1,0
1,31,1,1,-1.0,1,0,36
1,22,1,0,0.0,0,1,0
1,36,0,6,-1.0,0,1,0
1,34,0,9,-1.0,1,0,0
1,50,0,15,-1.0,0,1,1
1,47,0,22,0.0,1,0,3
0,49,0,0,-1.0,0,1,1
0,25,0,7,-102.0,1,0,95
1,31,0,1,-1.0,0,1,1
1,49,0,10,-1.0,1,0,9
1,21,0,2,-1.0,1,1,36
0,26,0,5,-1.0,1,0,1
1,29,0,0,-1.0,1,1,1
1,61,0,0,-1.0,1,1,0
0,25,1,2,16.0,1,0,0
0,26,0,1,-31.0,1,1,0
1,38,1,5,-1.0,1,1,1
1,35,1,2,-1.0,0,1,0
1,50,0,10,-48.0,1,1,47
1,55,0,8,-1.0,1,0,6
1,32,0,4,0.0,1,0,44
1,29,1,1,-18.0,1,1,2
1,46,1,0,0.0,1,1,0
1,53,1,1,-1.0,0,1,0
0,27,1,1,-1.0,1,0,25
1,29,1,4,-2.0,1,1,0
1,26,0,0,-1.0,1,0,2
1,23,0,3,-1.0,0,0,0
1,43,0,3,21.0,0,0,2
1,24,1,1,-1.0,0,1,1
1,33,0,18,0.0,1,0,1
1,32,0,1,-1.0,0,0,21
0,38,0,7,0.0,1,0,39
1,40,0,20,-1.0,1,1,1
0,36,0,1,-1.0,0,1,0
1,34,0,16,-1.0,1,0,1
1,41,1,1,-1.0,0,0,2
1,57,1,7,-1.0,1,1,151
1,26,0,1,-1.0,1,1,1
1,39,1,2,-88.0,1,0,31
1,45,0,0,0.0,1,0,0
1,26,0,2,-7.0,1,1,7
0,48,1,0,-1.0,1,1,1
1,52,1,7,-1.0,0,1,0
1,22,0,2,-1.0,1,0,31
0,43,0,0,-1.0,0,1,1
1,24,1,3,0.0,1,1,35
1,27,0,11,-1.0,1,0,5
1,23,0,2,-1.0,1,1,22
1,56,0,28,-69.0,1,1,60
1,28,0,2,-1.0,1,0,0
1,21,0,0,0.0,1,1,0
1,33,0,5,-1.0,0,0,1
1,25,0,1,-1.0,1,0,1
1,36,0,17,-1.0,1,0,15
0,25,1,0,0.0,1,1,0
1,46,1,0,-1.0,0,1,0
0,24,0,0,0.0,1,1,2
1,28,0,4,0.0,1,0,5
1,28,0,12,-2.0,0,0,1
1,23,0,0,0.0,0,0,1
1,24,0,0,0.0,0,1,0
1,40,0,0,0.0,0,1,-1
1,36,0,1,0.0,0,1,0
1,50,1,1,-1.0,0,0,40
1,24,1,0,0.0,0,1,0
0,55,0,2,-1.0,1,1,1
1,22,0,0,-1.0,1,0,2
1,38,0,14,-1.0,1,1,56
1,31,0,1,-1.0,1,1,1
0,30,0,3,-1.0,1,1,0
1,52,1,1,714.0,1,1,40
1,37,0,16,-1.0,1,0,2
0,41,1,1,0.0,0,1,29
1,20,0,0,-1.0,1,0,0
1,21,1,0,0.0,0,0,0
1,22,1,1,0.0,0,1,8
1,38,0,7,-1.0,0,1,197
1,31,0,0,-1.0,1,1,8
1,28,1,0,0.0,1,1,53
1,21,0,2,-1.0,1,0,2
1,39,0,1,-1.0,1,1,0
1,34,0,22,-1.0,1,0,1
